clarity,carat,color,shape,fluorescent,raprate,cut,polish,symmetry,table,length,width,depth,price per carat,discount,total,comments,report_no,ratio,depth %,rap price total,Extra Column,date,Vendor
SI2,2.5,G,Round,MEDIUM,12300.0,EX,EX,EX,58.0,8.68,8.62,5.42,9650.58,21.54,24126.45,"Additional twinning wisps, clouds, pinpoints and surface graining are not shown",,1.01,62.88,30750.0,"{'Sr.No': 86.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 1447270110, 'D/R': 8.65, 'Measurement': '8.62 - 8.68 * 5.42', 'Total Depth': 62.7, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR1', 'S.W': 'FR1', 'T.B': 'B1', 'S.B': 'B1', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'HL', 'P.O': 'SM', 'G.O': 'SM', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Feather,Twinning Wisp,Crystal,Needle,Indented Natural', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 34.0, 'P.A': 41.6, 'C.H': 14.5, 'P.H': 44.5, 'LowHalf': 75.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,2.5,G,Round,NONE,12300.0,EX,EX,EX,61.0,8.78,8.72,5.27,11055.24,10.12,27638.1,"Additional twinning wisps, clouds, pinpoints and surface graining are not shown",,1.01,60.44,30750.0,"{'Sr.No': 87.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 8211610448, 'D/R': 8.75, 'Measurement': '8.72 - 8.78 * 5.27', 'Total Depth': 60.2, 'Additional Remark': 'UPGRADED COLOR,RED SPOT', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'SPR1', 'S.W': 'CRL1', 'T.B': 'BPP', 'S.B': 'B1', 'T.S': 'N', 'S.S': 'SPP1', 'T.O': 'N', 'C.O': 'N', 'P.O': 'N', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Twinning Wisp,Feather,Crystal,Needle', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 33.0, 'P.A': 41.0, 'C.H': 12.5, 'P.H': 43.5, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,2.52,G,Round,NONE,12300.0,EX,EX,EX,56.0,8.67,8.62,5.42,11151.18,9.34,28100.9736,"Additional clouds are not shown,Pinpoints are not shown",,1.01,62.88,30996.0,"{'Sr.No': 88.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'EX', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 2211600572, 'D/R': 8.65, 'Measurement': '8.62 - 8.67 * 5.42', 'Total Depth': 62.7, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL1', 'S.W': 'FR2', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'HL', 'P.O': 'N', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Crystal,Cloud,Feather,Needle', 'Graining': 'N', 'Girdle': 'MED - STK', 'Girdle%': 3.5, 'C.A': 36.5, 'P.A': 40.8, 'C.H': 16.0, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,2.7,G,Round,MEDIUM,12300.0,EX,EX,EX,57.0,8.89,8.85,5.54,8698.560000000001,29.28,23486.112000000005,"Pinpoints are not shown,Surface graining is not shown",,1.0,62.6,33210.0,"{'Sr.No': 89.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 1210980040, 'D/R': 8.87, 'Measurement': '8.85 - 8.89 * 5.54', 'Total Depth': 62.5, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR1', 'S.W': 'CRL1', 'T.B': 'B 2', 'S.B': 'B2', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'N', 'P.O': 'SM', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Crystal,Feather,Needle', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 3.5, 'C.A': 36.5, 'P.A': 40.8, 'C.H': 16.0, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,2.0,H,Round,NONE,11600.0,EX,EX,EX,59.0,8.12,8.08,4.98,9344.96,19.44,18689.92,"Additional clouds, pinpoints and surface graining are not shown",,1.0,61.63,23200.0,"{'Sr.No': 90.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 2447610082, 'D/R': 8.1, 'Measurement': '8.08 - 8.12 * 4.98', 'Total Depth': 61.4, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'PP1', 'S.W': 'FR2', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'HL', 'P.O': 'HL', 'G.O': 'HL', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Feather,Cloud,Crystal,Needle', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 32.0, 'P.A': 41.8, 'C.H': 13.0, 'P.H': 44.5, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,2.0,H,Round,NONE,11600.0,EX,EX,EX,57.0,8.01,7.93,5.0,8834.560000000001,23.84,17669.120000000003,"Additional clouds, pinpoints, internal graining and surface graining are not shown",,1.01,63.05,23200.0,"{'Sr.No': 91.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 3447380083, 'D/R': 7.97, 'Measurement': '7.93 - 8.01 * 5', 'Total Depth': 62.8, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL1', 'S.W': 'FR1', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'N', 'P.O': 'N', 'G.O': 'SM', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Crystal,Feather,Cloud,Indented Natural,Needle', 'Graining': 'IG SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 36.0, 'P.A': 40.6, 'C.H': 15.5, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,2.0,H,Round,MEDIUM,11600.0,EX,EX,EX,58.0,8.15,8.11,4.91,8696.52,25.03,17393.04,"Additional twinning wisps, pinpoints and surface graining are not shown",,1.0,60.54,23200.0,"{'Sr.No': 92.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 6210540536, 'D/R': 8.13, 'Measurement': '8.11 - 8.15 * 4.91', 'Total Depth': 60.4, 'Additional Remark': 'INSPECTION ADVISABLE', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR1', 'S.W': 'FR2', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'HL', 'P.O': 'N', 'G.O': 'HL', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Feather,Twinning Wisp', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 3.5, 'C.A': 34.5, 'P.A': 40.6, 'C.H': 14.5, 'P.H': 42.5, 'LowHalf': 75.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,2.01,H,Round,NONE,11600.0,EX,EX,EX,57.0,8.09,8.04,5.04,9306.68,19.77,18706.426799999997,"Additional clouds are not shown,Pinpoints are not shown",,1.01,62.69,23315.999999999996,"{'Sr.No': 93.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 1846480350, 'D/R': 8.07, 'Measurement': '8.04 - 8.09 * 5.04', 'Total Depth': 62.5, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR1', 'S.W': 'FR1', 'T.B': 'N', 'S.B': 'N', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'HL', 'P.O': 'SM', 'G.O': 'SM', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Cloud,Crystal,Feather,Indented Natural,Needle', 'Graining': 'N', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 34.0, 'P.A': 41.6, 'C.H': 14.5, 'P.H': 44.0, 'LowHalf': 75.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,2.01,H,Round,NONE,11600.0,EX,EX,EX,58.0,8.07,8.03,5.04,9065.4,21.85,18221.453999999998,"Additional clouds are not shown,Pinpoints are not shown",,1.0,62.76,23315.999999999996,"{'Sr.No': 94.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 2447380102, 'D/R': 8.05, 'Measurement': '8.03 - 8.07 * 5.04', 'Total Depth': 62.6, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'SPR1', 'S.W': 'FR1', 'T.B': 'BPP', 'S.B': 'B1', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'HL', 'P.O': 'N', 'G.O': 'HL', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Crystal,Cloud,Feather,Needle', 'Graining': 'N', 'Girdle': 'STK - STK', 'Girdle%': 4.0, 'C.A': 33.5, 'P.A': 41.8, 'C.H': 14.0, 'P.H': 44.5, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,2.01,H,Round,NONE,11600.0,EX,EX,EX,58.0,8.19,8.17,4.95,9297.4,19.85,18687.773999999998,"Additional clouds, pinpoints and surface graining are not shown",,1.0,60.59,23315.999999999996,"{'Sr.No': 95.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 2447520192, 'D/R': 8.18, 'Measurement': '8.17 - 8.19 * 4.95', 'Total Depth': 60.5, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR1', 'S.W': 'FR2', 'T.B': 'BPP', 'S.B': 'N', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'N', 'P.O': 'N', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Feather,Twinning Wisp,Crystal,Cloud,Needle', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 3.5, 'C.A': 32.5, 'P.A': 41.2, 'C.H': 13.0, 'P.H': 43.5, 'LowHalf': 75.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,2.01,H,Round,NONE,11600.0,EX,EX,EX,59.0,8.17,8.16,4.96,8339.24,28.11,16761.872399999997,"Additional clouds, pinpoints and internal graining are not shown",,1.0,60.78,23315.999999999996,"{'Sr.No': 96.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 3211640123, 'D/R': 8.17, 'Measurement': '8.16 - 8.17 * 4.96', 'Total Depth': 60.7, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR1', 'S.W': 'FR1', 'T.B': 'B1', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'SM', 'C.O': 'N', 'P.O': 'N', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Crystal,Feather,Cloud,Needle', 'Graining': 'IG', 'Girdle': 'THN - STK', 'Girdle%': 3.5, 'C.A': 31.5, 'P.A': 41.8, 'C.H': 12.5, 'P.H': 44.5, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,2.01,H,Round,NONE,11600.0,EX,EX,EX,57.0,8.06,8.03,4.98,8851.96,23.69,17792.439599999998,"Additional twinning wisps, clouds, pinpoints and surface graining are not shown",,1.0,62.02,23315.999999999996,"{'Sr.No': 97.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 4210850564, 'D/R': 8.05, 'Measurement': '8.03 - 8.06 * 4.98', 'Total Depth': 62.0, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'SPR1', 'S.W': 'SPR1', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'SM', 'C.O': 'SM', 'P.O': 'N', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Twinning Wisp,Feather,Crystal,Needle,Indented Natural', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 35.5, 'P.A': 40.6, 'C.H': 15.5, 'P.H': 42.5, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,2.01,H,Round,FAINT,11600.0,EX,EX,EX,57.0,8.05,8.0,5.04,8239.48,28.97,16561.354799999997,Pinpoints are not shown,,1.01,63.0,23315.999999999996,"{'Sr.No': 98.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 6447070336, 'D/R': 8.03, 'Measurement': '8 - 8.05 * 5.04', 'Total Depth': 62.8, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL2', 'S.W': 'FR1', 'T.B': 'BPP', 'S.B': 'B1', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'N', 'P.O': 'SM', 'G.O': 'SM', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Crystal,Feather,Indented Natural,Natural', 'Graining': 'N', 'Girdle': 'MED - STK', 'Girdle%': 3.5, 'C.A': 36.5, 'P.A': 41.0, 'C.H': 16.0, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,2.02,H,Round,NONE,11600.0,EX,EX,EX,57.0,8.09,8.04,4.99,9391.36,19.04,18970.5472,"Additional clouds, pinpoints and surface graining are not shown",,1.01,62.06,23432.0,"{'Sr.No': 99.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 9211280049, 'D/R': 8.07, 'Measurement': '8.04 - 8.09 * 4.99', 'Total Depth': 61.8, 'Additional Remark': '‡ INSPECTION ADVISABLE', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'SPR1', 'S.W': 'FR2', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'HL', 'P.O': 'HL', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Crystal,Feather,Cloud,Needle', 'Graining': 'SG', 'Girdle': 'STK - STK', 'Girdle%': 4.0, 'C.A': 35.0, 'P.A': 40.8, 'C.H': 15.0, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,2.03,H,Round,NONE,11600.0,EX,EX,EX,57.0,8.07,8.02,5.04,9064.24,21.86,18400.407199999998,"Additional twinning wisps, pinpoints and surface graining are not shown",,1.01,62.84,23547.999999999996,"{'Sr.No': 100.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'EX', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 8211610268, 'D/R': 8.05, 'Measurement': '8.02 - 8.07 * 5.04', 'Total Depth': 62.7, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'SPR1', 'S.W': 'SPR1', 'T.B': 'BPP', 'S.B': 'B1', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'N', 'P.O': 'N', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Twinning Wisp,Crystal,Cloud,Needle', 'Graining': 'SG', 'Girdle': 'STK - STK', 'Girdle%': 4.0, 'C.A': 35.0, 'P.A': 41.0, 'C.H': 15.0, 'P.H': 43.5, 'LowHalf': 75.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,2.11,H,Round,MEDIUM,11600.0,EX,EX,EX,59.0,8.26,8.22,5.07,7480.84,35.51,15784.5724,"Clouds, pinpoints, internal graining and surface graining are not shown",,1.0,61.68,24476.0,"{'Sr.No': 101.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 1210650191, 'D/R': 8.24, 'Measurement': '8.22 - 8.26 * 5.07', 'Total Depth': 61.6, 'Additional Remark': 'GREEN SPOT,UPGRADED COLOR', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR2', 'S.W': 'FR2', 'T.B': 'BPP', 'S.B': 'N', 'T.S': 'TG1', 'S.S': 'N', 'T.O': 'MD', 'C.O': 'HL', 'P.O': 'HL', 'G.O': 'SM', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Feather,Crystal,Needle,Indented Natural,Natural', 'Graining': 'IG SG', 'Girdle': 'STK - STK', 'Girdle%': 4.5, 'C.A': 32.0, 'P.A': 41.8, 'C.H': 13.0, 'P.H': 44.5, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,2.23,H,Round,NONE,11600.0,EX,EX,EX,58.0,8.31,8.28,5.18,8615.32,25.73,19212.1636,Pinpoints are not shown,,1.0,62.56,25868.0,"{'Sr.No': 102.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 5210890055, 'D/R': 8.3, 'Measurement': '8.28 - 8.31 * 5.18', 'Total Depth': 62.4, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL1', 'S.W': 'FR1', 'T.B': 'B1', 'S.B': 'B1', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'N', 'P.O': 'N', 'G.O': 'HL', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Crystal,Needle', 'Graining': 'N', 'Girdle': 'STK - STK', 'Girdle%': 4.0, 'C.A': 36.0, 'P.A': 40.8, 'C.H': 15.5, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,2.5,H,Round,NONE,11600.0,EX,EX,EX,61.0,8.71,8.66,5.29,11023.48,4.97,27558.699999999997,"Additional clouds, pinpoints and surface graining are not shown",,1.01,61.09,29000.0,"{'Sr.No': 103.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 4210840234, 'D/R': 8.69, 'Measurement': '8.66 - 8.71 * 5.29', 'Total Depth': 60.9, 'Additional Remark': 'INSPECTION ADVISABLE', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR1', 'S.W': 'FR2', 'T.B': 'N', 'S.B': 'N', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'HL', 'P.O': 'HL', 'G.O': 'HL', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Feather,Cloud,Crystal,Needle', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 34.5, 'P.A': 41.0, 'C.H': 13.5, 'P.H': 43.5, 'LowHalf': 75.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,2.5,H,Round,NONE,11600.0,EX,EX,EX,57.0,8.65,8.61,5.38,10384.32,10.48,25960.8,"Additional twinning wisps, additional clouds, pinpoints and surface graining are not shown",,1.0,62.49,29000.0,"{'Sr.No': 104.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 8211480468, 'D/R': 8.63, 'Measurement': '8.61 - 8.65 * 5.38', 'Total Depth': 62.4, 'Additional Remark': '‡ INSPECTION ADVISABLE,UPGRADED CLARITY', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR1', 'S.W': 'SPR2', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'SM', 'P.O': 'HL', 'G.O': 'SM', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Twinning Wisp,Feather,Crystal,Cloud,Needle,Indented Natural', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 36.0, 'P.A': 40.6, 'C.H': 15.5, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,2.52,H,Round,NONE,11600.0,EX,EX,EX,57.0,8.68,8.65,5.39,10319.359999999999,11.04,26004.7872,"Clouds, pinpoints and internal graining are not shown",,1.0,62.31,29232.0,"{'Sr.No': 105.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'EX', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 4211580354, 'D/R': 8.67, 'Measurement': '8.65 - 8.68 * 5.39', 'Total Depth': 62.2, 'Additional Remark': 'RED SPOT', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR2', 'S.W': 'FR1', 'T.B': 'BPP', 'S.B': 'B1', 'T.S': 'TPP1', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'N', 'P.O': 'HL', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Feather,Crystal,Needle', 'Graining': 'IG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 35.5, 'P.A': 40.8, 'C.H': 15.0, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,2.7,H,Round,NONE,11600.0,EX,EX,EX,58.0,8.85,8.79,5.53,10511.92,9.38,28382.184,"Additional clouds are not shown,Pinpoints are not shown",,1.01,62.91,31320.000000000004,"{'Sr.No': 106.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 8211560078, 'D/R': 8.82, 'Measurement': '8.79 - 8.85 * 5.53', 'Total Depth': 62.7, 'Additional Remark': 'GREEN SPOT', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL1', 'S.W': 'CRL2', 'T.B': 'BPP', 'S.B': 'B1', 'T.S': 'N', 'S.S': 'SPP1', 'T.O': 'N', 'C.O': 'HL', 'P.O': 'SM', 'G.O': 'HL', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Crystal,Feather,Cloud,Needle,Indented Natural', 'Graining': 'N', 'Girdle': 'THN - STK', 'Girdle%': 4.0, 'C.A': 36.0, 'P.A': 40.8, 'C.H': 15.5, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
